443,-20.0
438,-21.0
449,-20.0
440,-21.0
444,-20.0
439,-21.0
450,-21.0
441,-21.0
445,-21.0
440,-21.0
451,-19.0
442,-19.0
446,-21.0
441,-20.0
443,-21.0
452,-19.0
447,-21.0
442,-20.0
444,-20.0
448,-19.0
453,-21.0
443,-20.0
449,-20.0
445,-19.0
454,-20.0
444,-20.0
450,-21.0
446,-21.0
455,-21.0
445,-21.0
451,-20.0
447,-21.0
456,-20.0
446,-21.0
448,-21.0
452,-20.0
457,-21.0
447,-21.0
449,-19.0
453,-20.0
458,-20.0
448,-20.0
454,-20.0
450,-21.0
459,-21.0
449,-21.0
455,-21.0
460,-21.0
451,-18.0
450,-21.0
461,-19.0
456,-19.0
451,-21.0
452,-21.0
462,-21.0
457,-21.0
453,-21.0
452,-18.0
463,-20.0
458,-21.0
454,-21.0
453,-19.0
464,-21.0
459,-21.0
455,-21.0
454,-20.0
460,-21.0
465,-21.0
456,-21.0
455,-21.0
461,-21.0
466,-21.0
457,-21.0
456,-20.0
462,-20.0
467,-21.0
458,-20.0
457,-21.0
463,-21.0
468,-20.0
458,-20.0
459,-19.0
464,-21.0
469,-21.0
459,-21.0
465,-21.0
460,-21.0
470,-21.0
466,-21.0
460,-19.0
461,-20.0
471,-20.0
467,-21.0
462,-20.0
461,-20.0
472,-20.0
468,-21.0
463,-21.0
473,-21.0
462,-21.0
469,-21.0
464,-21.0
474,-20.0
463,-20.0
470,-20.0
465,-20.0
475,-21.0
464,-21.0
471,-20.0
466,-21.0
465,-21.0
476,-21.0
472,-19.0
467,-21.0
466,-21.0
477,-19.0
473,-21.0
468,-21.0
467,-21.0
478,-21.0
474,-19.0
468,-21.0
469,-19.0
479,-20.0
475,-20.0
469,-19.0
470,-21.0
480,-21.0
476,-21.0
481,-21.0
471,-21.0
470,-20.0
477,-21.0
482,-20.0
471,-20.0
472,-21.0
478,-21.0
483,-20.0
473,-21.0
472,-21.0
479,-21.0
484,-21.0
474,-21.0
473,-20.0
480,-21.0
485,-20.0
475,-20.0
474,-20.0
481,-19.0
486,-21.0
476,-21.0
475,-20.0
482,-19.0
487,-19.0
477,-21.0
476,-20.0
483,-20.0
488,-21.0
478,-20.0
477,-19.0
484,-21.0
489,-18.0
479,-20.0
478,-20.0
485,-20.0
480,-20.0
490,-19.0
479,-21.0
486,-19.0
491,-21.0
481,-18.0
480,-20.0
487,-21.0
492,-21.0
482,-20.0
481,-21.0
488,-19.0
493,-21.0
483,-20.0
482,-20.0
489,-21.0
494,-21.0
484,-21.0
490,-21.0
483,-21.0
495,-20.0
485,-21.0
491,-21.0
484,-20.0
486,-20.0
496,-21.0
492,-21.0
485,-19.0
487,-20.0
497,-19.0
493,-20.0
486,-21.0
488,-20.0
498,-20.0
494,-21.0
487,-21.0
499,-21.0
489,-21.0
495,-21.0
488,-21.0
500,-21.0
490,-19.0
489,-21.0
496,-21.0
501,-20.0
491,-21.0
490,-20.0
497,-21.0
502,-20.0
492,-21.0
491,-19.0
498,-19.0
503,-21.0
493,-18.0
492,-21.0
499,-21.0
504,-21.0
493,-19.0
494,-19.0
505,-21.0
500,-20.0
494,-21.0
506,-19.0
501,-20.0
495,-19.0
507,-21.0
495,-20.0
502,-21.0
